id,loan_amnt,term,int_rate,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,pub_rec,acc_now_delinq,avg_cur_bal,chargeoff_within_12_mths,delinq_amnt,num_accts_ever_120_pd,num_actv_bc_tl,num_bc_sats,pub_rec_bankruptcies
21282,12000, 36 months,21.70%,E,Regional Manager,3 years,RENT,130000,Source Verified,Fully Paid,debt_consolidation,926xx,CA,15.14,0,0,0,0,1768,0,0,0,7,8,0
21283,12000, 36 months,9.67%,B,Claims adjuster,4 years,MORTGAGE,65000,Source Verified,Fully Paid,debt_consolidation,282xx,NC,3.97,0,0,0,0,25276,0,0,0,4,6,0
21284,35000, 60 months,15.61%,C,General manager,4 years,RENT,225000,Source Verified,Charged Off,debt_consolidation,085xx,NJ,9.45,1,0,0,0,32741,0,0,0,4,7,0
21285,4800, 36 months,11.99%,B,cook,1 year,RENT,20000,Not Verified,Fully Paid,debt_consolidation,863xx,AZ,13.33,0,0,0,0,798,0,0,0,3,3,0
21286,30000, 60 months,20.20%,D,GM/COO,3 years,RENT,152000,Verified,Fully Paid,debt_consolidation,441xx,OH,14.99,0,3,1,0,3744,0,0,0,7,7,1
21287,10000, 36 months,10.99%,B,Accountant,9 years,OWN,54000,Not Verified,Fully Paid,debt_consolidation,018xx,MA,23.67,1,0,0,0,1413,0,0,2,3,4,0
21288,8000, 36 months,12.99%,B,A/p,< 1 year,RENT,55000,Source Verified,Fully Paid,credit_card,840xx,UT,17.37,2,0,0,0,2253,0,0,2,2,2,0
21289,10000, 36 months,9.67%,B,Nursing,9 years,RENT,60000,Not Verified,Charged Off,credit_card,112xx,NY,10.44,0,0,0,0,2083,0,0,2,3,3,0
21290,4000, 36 months,10.99%,B,Assambler and busser,10+ years,RENT,45000,Source Verified,Charged Off,debt_consolidation,331xx,FL,13.36,0,0,0,0,1363,0,0,6,4,4,0
21291,35000, 36 months,15.61%,C,Customer Contact Center Leader,10+ years,MORTGAGE,97000,Source Verified,Fully Paid,credit_card,431xx,OH,14.63,0,0,0,0,2523,0,0,2,5,5,0
21292,6500, 36 months,7.62%,A,Managing Director,5 years,RENT,25000,Not Verified,Fully Paid,credit_card,452xx,OH,11.09,0,0,0,0,3629,0,0,0,3,3,0
21293,24000, 36 months,15.61%,C,Senior Systems Engineer,2 years,OWN,89000,Source Verified,Fully Paid,debt_consolidation,928xx,CA,16.66,0,0,0,0,4996,0,0,0,5,5,0
21294,5000, 36 months,8.90%,A,,n/a,RENT,49750,Source Verified,Fully Paid,debt_consolidation,863xx,AZ,6.51,0,1,1,0,5407,0,0,0,2,2,1
21295,12000, 36 months,15.10%,C,Sales Communication Specialist,1 year,MORTGAGE,51500,Verified,Fully Paid,credit_card,554xx,MN,9.69,0,1,0,0,4378,0,0,0,4,7,0
21296,35000, 60 months,19.52%,D,Global Sales Operations ,< 1 year,MORTGAGE,175000,Source Verified,Fully Paid,home_improvement,281xx,NC,8.46,0,1,0,0,41956,0,0,1,5,6,0
21297,16825, 36 months,23.10%,E,Scheduling Coordinator,10+ years,RENT,38000,Source Verified,Fully Paid,debt_consolidation,330xx,FL,18.29,0,2,0,0,814,0,0,0,8,11,0
21298,6400, 36 months,11.99%,B,truck driver,6 years,MORTGAGE,57000,Source Verified,Fully Paid,medical,371xx,TN,8.34,0,0,0,0,16090,0,0,0,4,5,0
21299,20000, 60 months,10.99%,B,Conference Manager ,7 years,MORTGAGE,62000,Source Verified,Fully Paid,credit_card,850xx,AZ,7.65,0,0,0,0,28394,0,0,0,3,4,0
21300,12000, 60 months,17.10%,C,driver,10+ years,MORTGAGE,80000,Verified,Charged Off,credit_card,087xx,NJ,7.25,0,5,1,0,1072,0,0,0,8,8,1
21301,5000, 36 months,9.67%,B,Probation officer,10+ years,RENT,98000,Source Verified,Charged Off,debt_consolidation,950xx,CA,28.46,0,0,0,0,5274,0,0,0,2,3,0
21302,12000, 36 months,7.62%,A,Quality Analyst,< 1 year,RENT,49900,Source Verified,Fully Paid,debt_consolidation,462xx,IN,19.65,0,1,0,0,14495,0,0,0,2,2,0
21303,10000, 60 months,15.61%,C,Fulfillment Manager,6 years,RENT,70000,Verified,Fully Paid,debt_consolidation,079xx,NJ,13.48,0,2,0,0,3425,0,0,0,1,2,0
21304,11500, 60 months,23.40%,E,Quality Configuration Specialist,6 years,RENT,47000,Source Verified,Charged Off,debt_consolidation,219xx,MD,28.17,0,1,0,0,5133,0,0,0,1,1,0
21305,15000, 36 months,13.67%,B,FOREMAN,8 years,MORTGAGE,52000,Source Verified,Fully Paid,debt_consolidation,065xx,CT,19.66,2,2,1,0,17918,0,0,1,3,5,1
21306,5375, 36 months,12.99%,B,,n/a,OWN,18500,Verified,Charged Off,debt_consolidation,172xx,PA,28.75,0,2,0,0,2467,0,0,0,3,7,0
21307,10000, 36 months,14.30%,C,Medical Lab Technologist,2 years,MORTGAGE,40000,Source Verified,Fully Paid,debt_consolidation,662xx,KS,15.87,0,0,0,0,27478,0,0,0,3,3,0
21308,3000, 36 months,17.76%,D,High Voltage electrician,10+ years,MORTGAGE,65000,Verified,Fully Paid,debt_consolidation,217xx,MD,8.46,0,2,0,0,88208,0,0,2,2,2,0
21309,10000, 36 months,9.67%,B,dental hygienist,10+ years,MORTGAGE,68000,Source Verified,Fully Paid,debt_consolidation,454xx,OH,10.68,0,0,1,0,10883,0,0,0,3,5,1
21310,11200, 36 months,15.61%,C,CSR,6 years,RENT,40000,Verified,Charged Off,debt_consolidation,972xx,OR,25.68,0,1,0,0,1759,0,0,0,5,5,0
21311,18000, 36 months,9.67%,B,hvac technician ,6 years,OWN,40000,Not Verified,Fully Paid,debt_consolidation,067xx,CT,20.7,0,0,0,0,1717,0,0,1,3,6,0
21312,15000, 60 months,9.67%,B,Welder,3 years,MORTGAGE,50000,Verified,Fully Paid,credit_card,751xx,TX,23.19,0,0,0,0,29320,0,0,0,2,2,0
21313,20000, 36 months,11.99%,B,RN,< 1 year,MORTGAGE,62000,Source Verified,Fully Paid,credit_card,146xx,NY,22.78,0,0,0,0,5167,0,0,0,5,7,0
21314,21000, 36 months,7.62%,A,Officer,6 years,MORTGAGE,100000,Source Verified,Fully Paid,debt_consolidation,283xx,NC,14.57,0,0,0,0,24649,0,0,0,4,5,0
21315,18000, 36 months,9.67%,B,OR Charge Nurse,10+ years,MORTGAGE,120000,Source Verified,Fully Paid,debt_consolidation,913xx,CA,13.69,0,1,0,0,48702,0,0,0,2,2,0
21316,6500, 36 months,17.10%,C,,n/a,RENT,22000,Verified,Fully Paid,debt_consolidation,104xx,NY,18.17,0,3,1,0,943,0,0,0,2,4,1
21317,21600, 60 months,14.30%,C,technician,2 years,MORTGAGE,50000,Verified,Fully Paid,credit_card,334xx,FL,7.99,0,0,0,0,28005,0,0,0,2,2,0
21318,14000, 36 months,19.20%,D,Systems Administrator,7 years,RENT,60000,Source Verified,Fully Paid,debt_consolidation,701xx,LA,14.14,0,1,0,0,3101,0,0,0,3,3,0
21319,18000, 60 months,17.10%,C,Class B Truck driver,< 1 year,MORTGAGE,50000,Source Verified,Fully Paid,credit_card,996xx,AK,30.48,0,5,0,0,27836,0,0,0,2,3,0
21320,7500, 36 months,9.67%,B,loader,10+ years,MORTGAGE,38000,Source Verified,Fully Paid,debt_consolidation,857xx,AZ,26.56,0,0,0,0,17811,0,0,0,2,2,0
21321,8325, 36 months,12.99%,B,Service Tech,8 years,RENT,50000,Source Verified,Fully Paid,debt_consolidation,291xx,SC,14.8,0,1,0,0,1549,0,0,0,3,3,0
21322,24000, 36 months,12.99%,B,M & O Tech,6 years,MORTGAGE,107000,Verified,Fully Paid,debt_consolidation,770xx,TX,14.11,1,4,0,0,12827,0,0,0,2,2,0
21323,20000, 60 months,16.20%,C,manager/buyer,10+ years,OWN,56300,Verified,Fully Paid,debt_consolidation,087xx,NJ,20.6,0,1,0,0,1991,0,0,5,4,8,0
21324,19000, 60 months,17.76%,D,LPN/Medical Records,10+ years,MORTGAGE,47000,Verified,Fully Paid,debt_consolidation,640xx,MO,26.58,0,1,0,0,6181,0,0,0,4,4,0
21325,8850, 36 months,7.62%,A,Teacher,2 years,MORTGAGE,37000,Verified,Fully Paid,debt_consolidation,349xx,FL,28.45,0,0,0,0,11384,0,0,0,3,4,0
21326,8200, 36 months,11.99%,B,Roaming Technical Services,6 years,RENT,51400,Not Verified,Fully Paid,credit_card,379xx,TN,13.97,0,0,0,0,3161,0,0,0,3,6,0
21327,24000, 60 months,18.55%,D,Team Chief,10+ years,MORTGAGE,96000,Source Verified,Fully Paid,debt_consolidation,207xx,MD,17.21,1,2,0,0,13036,0,0,0,6,6,0
21328,10000, 60 months,16.20%,C,Pastor,7 years,RENT,55000,Source Verified,Fully Paid,debt_consolidation,721xx,AR,23.48,1,6,0,0,9210,0,0,3,2,2,0
21329,22000, 60 months,25.57%,F,Manager,2 years,RENT,54000,Verified,Fully Paid,debt_consolidation,328xx,FL,23.2,0,2,0,0,3243,0,0,0,5,6,0
21330,10000, 36 months,16.20%,C,Title Researcher,10+ years,MORTGAGE,35000,Source Verified,Fully Paid,home_improvement,601xx,IL,30.97,1,0,0,0,4421,0,0,2,3,3,0
21331,9000, 36 months,7.90%,A,Veterinary Assistant,10+ years,MORTGAGE,35000,Not Verified,Fully Paid,credit_card,722xx,AR,8.16,0,0,0,0,7875,0,0,0,3,3,0
21332,11450, 36 months,8.90%,A,Assoc. Dir. of Admin,6 years,MORTGAGE,59000,Not Verified,Fully Paid,debt_consolidation,463xx,IN,12.51,0,1,0,0,12553,0,0,0,4,6,0
21333,10000, 60 months,14.30%,C,Scanner Operator,5 years,MORTGAGE,86000,Source Verified,Fully Paid,other,207xx,MD,8.89,0,0,0,0,82171,0,0,0,1,1,0
21334,8000, 36 months,16.20%,C,Data Entrhy,6 years,RENT,25000,Not Verified,Fully Paid,debt_consolidation,186xx,PA,24.15,0,0,0,0,1509,0,0,0,4,4,0
21335,6100, 36 months,10.99%,B,Operator,< 1 year,RENT,60000,Source Verified,Fully Paid,credit_card,769xx,TX,26.58,0,0,1,0,4948,0,0,0,2,2,1
21336,18200, 36 months,7.62%,A,WinOS Team Lead,10+ years,MORTGAGE,105120,Source Verified,Fully Paid,credit_card,752xx,TX,16.97,0,0,0,0,29838,0,0,0,3,3,0
21337,14000, 60 months,17.10%,C,Warehouse Manager,6 years,OWN,59000,Source Verified,Fully Paid,credit_card,480xx,MI,20.57,0,0,2,0,2590,0,0,0,6,6,1
21338,15000, 60 months,15.61%,C,machinist,10+ years,RENT,45000,Source Verified,Charged Off,credit_card,258xx,WV,12,0,1,0,0,2931,0,0,0,5,5,0
21339,22200, 60 months,20.20%,D,Senior Development Consultant,1 year,MORTGAGE,50003,Source Verified,Charged Off,debt_consolidation,331xx,FL,26.48,0,0,0,0,4682,0,0,0,6,6,0
21340,8000, 36 months,17.76%,D,server,7 years,RENT,30000,Not Verified,Fully Paid,debt_consolidation,151xx,PA,13.92,0,1,0,0,1160,0,0,0,7,10,0
21341,10000, 60 months,15.10%,C,OTR Truck Driver,10+ years,MORTGAGE,55000,Source Verified,Fully Paid,credit_card,451xx,OH,6.92,0,0,0,0,20376,0,0,0,4,4,0
21342,10000, 60 months,15.61%,C,Dialer Manager,10+ years,RENT,68000,Verified,Fully Paid,debt_consolidation,223xx,VA,9.46,0,0,1,0,1939,0,0,0,6,7,1
21343,19500, 60 months,24.08%,F,,n/a,MORTGAGE,55000,Verified,Charged Off,credit_card,604xx,IL,18.33,0,4,1,0,9333,0,0,1,7,9,1
21344,11000, 36 months,14.30%,C,Technician,2 years,RENT,39000,Source Verified,Fully Paid,debt_consolidation,190xx,PA,15.71,1,0,0,0,2422,0,0,2,4,4,0
21345,24250, 36 months,10.99%,B,Server,10+ years,RENT,55000,Verified,Fully Paid,debt_consolidation,940xx,CA,26.66,0,0,0,0,4528,0,0,0,3,3,0
21346,20000, 60 months,19.52%,D,project manager,10+ years,OWN,80000,Verified,Fully Paid,debt_consolidation,080xx,NJ,11.52,0,0,0,0,3575,0,0,0,7,7,0
21347,11000, 60 months,20.20%,D,Office Nurse,10+ years,MORTGAGE,33000,Source Verified,Fully Paid,debt_consolidation,477xx,IN,21.89,1,2,0,0,3518,0,0,0,3,3,0
21348,10000, 36 months,19.20%,D,Executive Assistant,4 years,RENT,41000,Source Verified,Fully Paid,credit_card,030xx,NH,21.46,0,1,0,0,1695,0,0,0,9,9,0
21349,10500, 60 months,17.76%,D,Recruiter,< 1 year,RENT,40000,Source Verified,Fully Paid,debt_consolidation,731xx,OK,23.31,0,0,0,0,3040,0,0,0,5,5,0
21350,12000, 36 months,13.67%,B,Admin Assitant,7 years,RENT,38480,Source Verified,Fully Paid,credit_card,952xx,CA,28.63,0,1,0,0,1287,0,0,0,8,10,0
21351,12000, 60 months,19.20%,D,System Administrator,9 years,MORTGAGE,65260,Verified,Charged Off,debt_consolidation,852xx,AZ,21.55,0,0,0,0,4673,0,0,1,4,4,0
21352,35000, 60 months,19.20%,D,,10+ years,MORTGAGE,140000,Verified,Charged Off,credit_card,853xx,AZ,29.51,2,1,0,0,30408,0,0,0,6,8,0
21353,21725, 36 months,18.55%,D,Sales Manager,10+ years,MORTGAGE,49000,Verified,Charged Off,debt_consolidation,146xx,NY,19.06,1,1,0,0,13323,0,0,0,6,8,0
21354,20000, 36 months,7.90%,A,Project manager,4 years,MORTGAGE,128500,Verified,Fully Paid,debt_consolidation,117xx,NY,10.56,0,1,0,0,26217,0,0,0,4,8,0
21355,16000, 36 months,8.90%,A,Advisory Software Engineer,10+ years,MORTGAGE,108000,Not Verified,Fully Paid,debt_consolidation,760xx,TX,13.79,0,1,0,0,6784,0,0,0,6,7,0
21356,10800, 36 months,8.90%,A,Regional Practice Leader,5 years,RENT,160000,Source Verified,Fully Paid,debt_consolidation,068xx,CT,4.2,0,0,0,0,5512,0,0,1,4,4,0
21357,15000, 36 months,7.90%,A,Customer Support Representative,4 years,RENT,47000,Verified,Fully Paid,debt_consolidation,070xx,NJ,28.4,0,0,0,0,8565,0,0,0,2,2,0
21358,4375, 36 months,17.76%,D,,n/a,OWN,15000,Verified,Fully Paid,credit_card,109xx,NY,17.44,0,2,0,0,3220,0,0,0,3,3,0
21359,5000, 36 months,11.99%,B,DISPATCHER,< 1 year,RENT,30000,Source Verified,Fully Paid,debt_consolidation,925xx,CA,16.92,4,0,0,0,1287,0,0,2,2,2,0
21360,32000, 60 months,17.10%,C,Chief CBP Officer,10+ years,RENT,125000,Verified,Fully Paid,debt_consolidation,799xx,TX,21.98,0,0,0,0,3228,0,0,4,10,10,0
21361,13000, 60 months,15.61%,C,Sales Manager,< 1 year,RENT,40000,Verified,Fully Paid,debt_consolidation,377xx,TN,21.78,1,0,0,0,1886,0,0,0,4,6,0
21362,23850, 36 months,12.99%,B,Assistant Controller,10+ years,MORTGAGE,84470,Verified,Fully Paid,credit_card,109xx,NY,18.34,0,0,0,0,29071,0,0,1,6,6,0
21363,10625, 60 months,21.00%,E,Legal Secretary,< 1 year,RENT,32200,Verified,Charged Off,debt_consolidation,840xx,UT,30.56,0,1,1,0,2024,0,0,0,4,5,1
21364,12000, 36 months,13.67%,B,gm manager,10+ years,RENT,35000,Source Verified,Fully Paid,debt_consolidation,801xx,CO,26.51,0,0,0,0,2206,0,0,0,3,3,0
21365,8400, 36 months,8.90%,A,Senior Buyer,10+ years,RENT,40000,Not Verified,Fully Paid,debt_consolidation,820xx,WY,5.94,0,0,0,0,3186,0,0,4,3,6,0
21366,6625, 36 months,12.99%,B,RN,2 years,MORTGAGE,58000,Source Verified,Fully Paid,home_improvement,301xx,GA,9.17,0,0,1,0,53234,0,0,0,1,1,1
21367,15000, 36 months,10.99%,B,Director of IT,8 years,MORTGAGE,110250,Not Verified,Fully Paid,debt_consolidation,932xx,CA,20.72,0,0,0,0,19825,0,0,0,2,8,0
21368,24000, 36 months,11.99%,B,Program Manager,3 years,RENT,108000,Verified,Fully Paid,debt_consolidation,605xx,IL,15.51,0,0,0,0,2987,0,0,0,8,9,0
21369,5000, 36 months,17.76%,D,Subsitute Teacher,< 1 year,RENT,20000,Verified,Fully Paid,other,189xx,PA,7.65,2,0,0,0,3143,0,0,0,2,3,0
21370,18000, 36 months,7.90%,A,owner,3 years,RENT,150000,Source Verified,Fully Paid,credit_card,113xx,NY,9.48,0,1,0,0,5984,0,0,0,4,7,0
21371,15850, 36 months,16.20%,C,GENERAL MANAGER,10+ years,RENT,36000,Verified,Fully Paid,credit_card,917xx,CA,31.73,4,1,0,0,4791,0,0,0,4,5,0
21372,26500, 60 months,22.40%,E,Pipefitter Foreman,10+ years,MORTGAGE,60000,Verified,Charged Off,debt_consolidation,451xx,OH,22.98,0,0,0,0,16084,0,0,0,3,3,0
21373,26500, 36 months,20.20%,D,Postmaster,10+ years,OWN,60000,Verified,Fully Paid,debt_consolidation,299xx,SC,12.72,1,1,0,0,5837,0,0,5,3,3,0
21374,8000, 36 months,14.30%,C,stocker,9 years,OWN,25000,Source Verified,Fully Paid,debt_consolidation,215xx,MD,30.34,0,0,0,0,1595,0,0,3,2,4,0
21375,7400, 36 months,18.55%,D,,n/a,RENT,54360,Source Verified,Fully Paid,debt_consolidation,112xx,NY,19.05,0,0,0,0,5231,0,0,3,4,4,0
21376,7000, 36 months,18.55%,D,"concrete,batcher",10+ years,OWN,47900,Not Verified,Fully Paid,credit_card,018xx,MA,23.73,0,1,0,0,1832,0,0,0,9,9,0
21377,15000, 36 months,10.99%,B,,10+ years,OWN,60000,Verified,Fully Paid,credit_card,438xx,OH,27.62,0,0,0,0,3527,0,0,0,3,5,0
21378,14000, 36 months,11.99%,B,Commercial Banker,10+ years,MORTGAGE,125000,Source Verified,Fully Paid,debt_consolidation,440xx,OH,13.94,0,1,0,0,32973,0,0,0,3,3,0
21379,10000, 36 months,14.30%,C,executive assistant ,2 years,RENT,60000,Verified,Fully Paid,credit_card,532xx,WI,14.04,5,1,0,0,1392,0,0,0,3,6,0
21380,15000, 60 months,15.10%,C,Account Manager,4 years,RENT,80000,Verified,Fully Paid,debt_consolidation,953xx,CA,21.03,0,2,0,0,3747,0,0,0,11,12,0
21381,6225, 36 months,16.20%,C,Service Coordinator,< 1 year,MORTGAGE,49920,Verified,Fully Paid,credit_card,770xx,TX,22.98,0,0,0,0,24021,0,0,1,1,1,0
21382,28000, 60 months,16.20%,C,general manager,10+ years,MORTGAGE,65000,Source Verified,Fully Paid,credit_card,434xx,OH,20.91,0,2,0,0,13196,0,0,0,5,5,0
21383,8000, 36 months,7.62%,A,Teacher,10+ years,MORTGAGE,120000,Verified,Fully Paid,debt_consolidation,600xx,IL,14.75,0,2,0,0,25014,0,0,0,3,6,0
21384,10000, 60 months,15.10%,C,Estimator,5 years,RENT,43680,Source Verified,Fully Paid,debt_consolidation,145xx,NY,19.92,0,1,0,0,3556,0,0,0,4,6,0
21385,17000, 60 months,12.99%,B,Loan Administration Manager,10+ years,MORTGAGE,104000,Source Verified,Fully Paid,debt_consolidation,853xx,AZ,15.52,0,0,0,0,8419,0,0,0,3,5,0
21386,30000, 60 months,17.76%,D,School Business Administrator,1 year,MORTGAGE,135666,Source Verified,Fully Paid,debt_consolidation,180xx,PA,20.26,0,1,0,0,34694,0,0,0,4,4,0
21387,35000, 60 months,21.00%,E,sales,10+ years,MORTGAGE,150000,Verified,Fully Paid,debt_consolidation,220xx,VA,11.89,3,0,0,0,97391,0,0,0,3,4,0
21388,21050, 60 months,17.10%,C,Storage Admin,< 1 year,MORTGAGE,84000,Verified,Charged Off,debt_consolidation,281xx,NC,10.65,0,2,0,0,30444,0,0,0,3,3,0
21389,12500, 36 months,11.99%,B,ASSISTANT MGR /CUSTOMER REP,10+ years,MORTGAGE,64000,Not Verified,Fully Paid,debt_consolidation,275xx,NC,17.14,1,1,0,0,1612,0,0,0,2,2,0
21390,8400, 36 months,13.67%,B,Cna,10+ years,OWN,29000,Verified,Fully Paid,debt_consolidation,347xx,FL,30.5,0,0,0,0,2122,0,0,0,1,6,0
21391,2000, 36 months,23.70%,F,Customer Service Rep,10+ years,MORTGAGE,64000,Source Verified,Fully Paid,debt_consolidation,956xx,CA,24.62,0,0,0,0,16925,0,0,0,9,9,0
21392,17000, 60 months,16.20%,C,,n/a,MORTGAGE,47000,Verified,Fully Paid,debt_consolidation,142xx,NY,12.08,0,0,0,0,2048,0,0,0,2,2,0
21393,10075, 36 months,18.55%,D,Server,2 years,RENT,30000,Source Verified,Fully Paid,debt_consolidation,894xx,NV,17.72,0,0,0,0,1667,0,0,0,2,2,0
21394,21000, 36 months,8.90%,A,Back End Developer,1 year,RENT,60000,Verified,Fully Paid,credit_card,551xx,MN,9.24,0,0,0,0,3748,0,0,0,6,8,0
21395,14400, 36 months,12.99%,B,Store Manager,3 years,RENT,55000,Verified,Fully Paid,debt_consolidation,212xx,MD,13.28,0,1,0,0,4280,0,0,0,3,3,0
21396,15000, 60 months,15.61%,C,Labor Employment Specialist,1 year,RENT,73000,Source Verified,Fully Paid,credit_card,803xx,CO,16.88,0,0,0,0,7358,0,0,0,2,2,0
21397,16000, 36 months,16.20%,C,Nurse,1 year,RENT,130000,Verified,Fully Paid,debt_consolidation,958xx,CA,9.66,0,0,1,0,3888,0,0,0,1,1,1
21398,1200, 36 months,20.20%,D,Merchant cleark,10+ years,MORTGAGE,32000,Verified,Fully Paid,vacation,924xx,CA,21.31,1,0,0,0,8218,0,0,2,3,3,0
21399,20050, 60 months,18.55%,D,SSA,2 years,MORTGAGE,45000,Verified,Fully Paid,debt_consolidation,212xx,MD,28.34,0,1,0,0,3905,0,0,0,3,4,0
21400,6000, 36 months,19.20%,D,Teacher,5 years,RENT,63700,Source Verified,Fully Paid,debt_consolidation,191xx,PA,14.51,0,0,0,0,3895,0,0,1,4,5,0
21401,17000, 36 months,14.30%,C,Student Services Coordinator,8 years,RENT,48000,Source Verified,Fully Paid,debt_consolidation,546xx,WI,24.03,0,0,0,0,2725,0,0,0,3,3,0
21402,11825, 36 months,16.20%,C,IT Regional Operations Manager,8 years,MORTGAGE,51000,Verified,Fully Paid,credit_card,853xx,AZ,32.75,0,0,0,0,14784,0,0,0,4,5,0
21403,5000, 36 months,18.55%,D,Specialist,2 years,RENT,80000,Not Verified,Fully Paid,home_improvement,950xx,CA,10.94,0,1,0,0,2182,0,0,0,4,5,0
21404,25000, 36 months,9.67%,B,,n/a,RENT,60000,Verified,Fully Paid,debt_consolidation,917xx,CA,32.72,0,1,0,0,2575,0,0,0,6,10,0
21405,21675, 36 months,12.99%,B,Scientist,8 years,RENT,65000,Verified,Charged Off,debt_consolidation,200xx,DC,29.5,0,2,0,0,4644,0,0,0,6,6,0
21406,21000, 36 months,6.62%,A,,10+ years,MORTGAGE,155000,Source Verified,Fully Paid,credit_card,076xx,NJ,18.43,0,1,0,0,36144,0,0,0,7,7,0
21407,13000, 36 months,6.62%,A,sales,7 years,MORTGAGE,75000,Source Verified,Fully Paid,credit_card,300xx,GA,5.95,0,0,0,0,36293,0,0,0,6,8,0
21408,18500, 60 months,19.52%,D,Project Manager,< 1 year,RENT,52500,Verified,Fully Paid,debt_consolidation,331xx,FL,18.08,0,0,0,0,3245,0,0,0,5,5,0
21409,10000, 36 months,10.99%,B,adh provider,5 years,MORTGAGE,60000,Not Verified,Fully Paid,debt_consolidation,860xx,AZ,17.46,0,1,0,0,9049,0,0,0,4,7,0
21410,11500, 60 months,16.20%,C,Care Coordinator,5 years,MORTGAGE,33000,Source Verified,Charged Off,debt_consolidation,298xx,SC,24.69,0,0,0,0,5377,0,0,0,4,4,0
21411,12000, 36 months,7.90%,A,Technical Project Manager,10+ years,MORTGAGE,70000,Not Verified,Fully Paid,credit_card,335xx,FL,21.35,0,0,0,0,17796,0,0,0,1,1,0
21412,20000, 60 months,16.20%,C,physician assistant,9 years,MORTGAGE,150000,Source Verified,Fully Paid,debt_consolidation,913xx,CA,15.49,0,2,0,0,42950,0,0,0,3,5,0
21413,15000, 36 months,12.99%,B,Adjunct Professor,10+ years,MORTGAGE,62000,Not Verified,Charged Off,credit_card,494xx,MI,11.34,2,1,0,0,6272,0,0,0,6,6,0
21414,3625, 36 months,18.55%,D,Reliability Technician,5 years,MORTGAGE,32600,Verified,Fully Paid,debt_consolidation,235xx,VA,23.31,0,1,2,0,1673,0,0,0,3,4,2
21415,5000, 36 months,18.55%,D,Assistant behavioral intervention spec.,2 years,RENT,31000,Not Verified,Fully Paid,debt_consolidation,115xx,NY,7.05,0,0,0,0,3356,0,0,0,2,2,0
21416,20350, 60 months,22.40%,E,Human Resources Director,10+ years,MORTGAGE,80000,Verified,Fully Paid,debt_consolidation,462xx,IN,20.91,0,4,0,0,17813,0,0,1,4,4,0
21417,33000, 60 months,21.00%,E,Environmental manager,5 years,RENT,98000,Source Verified,Charged Off,debt_consolidation,268xx,WV,18.05,0,1,0,0,7275,0,0,0,4,4,0
21418,20000, 36 months,7.62%,A,Regional Supervisor,10+ years,MORTGAGE,102000,Verified,Fully Paid,debt_consolidation,956xx,CA,15.51,0,1,0,0,17478,0,0,0,10,11,0
21419,17875, 36 months,9.67%,B,Residential Counselor,10+ years,MORTGAGE,40000,Verified,Fully Paid,debt_consolidation,243xx,VA,11.07,0,0,0,0,11090,0,0,0,2,3,0
21420,24800, 36 months,13.67%,B,Registered Nurse,5 years,MORTGAGE,65000,Source Verified,Fully Paid,debt_consolidation,440xx,OH,22.38,0,2,2,0,9115,0,0,0,3,5,1
21421,14600, 36 months,15.10%,C,Teacher,6 years,MORTGAGE,80000,Source Verified,Fully Paid,major_purchase,088xx,NJ,18.9,0,3,0,0,17635,0,0,0,2,2,0
21422,25000, 60 months,17.76%,D,Buyer,7 years,RENT,80000,Verified,Fully Paid,debt_consolidation,074xx,NJ,17.67,0,0,0,0,20335,0,0,3,4,4,0
21423,14000, 36 months,10.99%,B,Manufacturing Engineer,7 years,MORTGAGE,60000,Source Verified,Fully Paid,credit_card,433xx,OH,19.58,2,1,0,0,6373,0,0,0,2,2,0
21424,19200, 60 months,17.76%,D,Chief of Police,10+ years,MORTGAGE,75000,Verified,Fully Paid,debt_consolidation,193xx,PA,7.42,1,1,0,0,28942,0,0,2,2,4,0
21425,6000, 36 months,10.99%,B,Project Manager,2 years,MORTGAGE,77000,Source Verified,Fully Paid,home_improvement,941xx,CA,14.56,0,0,0,0,26246,0,0,0,3,3,0
21426,8500, 36 months,12.99%,B,,4 years,MORTGAGE,135000,Verified,Fully Paid,major_purchase,231xx,VA,9.68,3,0,0,0,13389,0,0,4,6,6,0
21427,10000, 36 months,8.90%,A,,10+ years,OWN,84872,Source Verified,Fully Paid,debt_consolidation,276xx,NC,15.72,0,1,0,0,4278,0,0,1,5,6,0
21428,10000, 36 months,9.67%,B,Senior Voting Machine Technician,10+ years,RENT,37000,Verified,Fully Paid,other,100xx,NY,7.17,0,0,0,0,837,0,0,0,2,3,0
21429,25000, 36 months,12.99%,B,RN,6 years,MORTGAGE,65000,Source Verified,Fully Paid,debt_consolidation,178xx,PA,14.25,0,1,0,0,5084,0,0,0,2,2,0
21430,10000, 36 months,16.20%,C,Manger,10+ years,MORTGAGE,65000,Verified,Fully Paid,debt_consolidation,222xx,VA,19.52,0,1,0,0,67091,0,0,0,2,2,0
21431,16000, 36 months,10.99%,B,Senior Account Executive,1 year,RENT,70000,Source Verified,Fully Paid,debt_consolidation,606xx,IL,14.69,0,0,0,0,3822,0,0,0,7,8,0
21432,15350, 36 months,15.61%,C,Small Business Specialist,1 year,RENT,50000,Source Verified,Fully Paid,debt_consolidation,112xx,NY,7.39,0,0,0,0,1210,0,0,0,5,6,0
